,budget,popularity,release_date,revenue,runtime,title,vote_average,vote_count,month,Action,Adventure,Fantasy,Animation,Science Fiction,Drama,Thriller,Family,Comedy,History,War,Western,Romance,Crime,Mystery,Horror,Music,Documentary,Foreign,warner,universal,paramount,walt_disney,sony,Number_Genres
3623,5000000,4.149628,2001-07-13,5476060,94.0,Made,6.3,55,07,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3624,5000000,46.114184,2009-06-12,9760104,97.0,Moon,7.6,1794,06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3625,0,3.562563,2006-05-12,0,90.0,Keeping Up with the Steins,5.2,18,05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3626,5000000,4.498368,2010-05-14,4074023,41.0,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3627,5000000,7.6731240000000005,1997-05-14,3263585,112.0,The Sweet Hereafter,6.8,103,05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3628,4000000,4.992475,2010-05-18,41424067,120.0,Of Gods and Men,6.5,91,05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3629,5000000,6.174435,2008-08-06,4040588,110.0,Bottle Shock,6.6,60,08,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3630,0,0.805312,1982-11-10,0,87.0,Jekyll and Hyde ... Together Again,4.6,5,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
3631,5000000,8.753409,1994-09-02,3049135,99.0,Heavenly Creatures,7.0,294,09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3632,5000000,3.9437059999999997,2015-09-11,4842699,121.0,90 Minutes in Heaven,5.4,40,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3633,5000000,9.169411,2010-10-15,2614773,97.0,Everything Must Go,6.0,208,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3634,5000000,2.732031,1998-01-30,1980338,116.0,Zero Effect,6.0,55,01,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,4
3635,5000000,35.252056,2004-02-09,8203235,101.0,The Machinist,7.3,1247,02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3636,5000000,6.063868,1992-08-21,0,103.0,Light Sleeper,5.7,15,08,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3637,5000000,21.343093,2014-10-09,2450846,112.0,Kill the Messenger,6.6,355,10,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
3638,5000000,10.095184,2010-12-16,5129058,91.0,Rabbit Hole,6.9,165,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3639,5000000,4.129165,2003-09-05,742898,98.0,Party Monster,5.9,58,09,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3640,5000000,30.001023999999997,2016-04-15,3220371,95.0,Green Room,6.7,683,04,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
3641,5000000,6.759235,2006-03-30,0,88.0,The Oh in Ohio,5.8,27,03,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3642,5000000,1.7310349999999999,2014-09-12,846704,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
3643,7000000,11.700578,1996-02-21,560069,91.0,Bottle Rocket,6.8,281,02,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
3644,6000000,2.3886830000000003,1996-09-09,0,97.0,Albino Alligator,5.6,45,09,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
3645,0,0.080704,2007-08-03,0,136.0,"Gandhi, My Father",6.0,2,08,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3646,0,0.888986,2008-02-12,0,117.0,Standard Operating Procedure,6.6,14,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3647,0,0.679351,1980-05-01,0,94.0,Out of the Blue,6.5,17,05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3648,5000000,19.940245,2010-01-22,5476793,89.0,Tucker and Dale vs Evil,7.3,847,01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3649,0,1.286991,2008-01-01,0,92.0,"Lovely, Still",6.2,13,01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3650,0,0.042442,1947-12-27,0,128.0,Tycoon,6.6,4,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3651,0,1.116206,1999-06-06,0,90.0,Desert Blue,5.5,9,06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3652,5000000,3.0543400000000003,2004-02-27,0,95.0,Decoys,4.7,33,02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
3653,5000000,38.94708,2015-09-10,98450062,94.0,The Visit,6.0,1360,09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3654,5000000,3.792015,2007-01-01,782102,90.0,Redacted,6.2,37,01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3655,0,0.21979899999999997,2004-10-13,0,95.0,Fascination,3.8,4,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3656,5000000,7.794,2015-05-15,0,91.0,Area 51,4.2,151,05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
3657,5000000,9.136965,2011-10-14,0,107.0,Sleep Tight,7.0,202,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3658,0,8.39685,2008-02-07,0,92.0,The Cottage,6.3,80,02,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
3659,0,7.864905,2009-02-17,0,87.0,Dead Like Me: Life After Death,5.8,65,02,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3660,0,1.9632189999999998,2006-12-01,0,80.0,Farce of the Penguins,3.2,13,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3661,0,1.5461690000000001,2009-01-01,0,95.0,Flying By,7.0,2,01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3662,5000000,10.619574,2014-10-17,0,105.0,Rudderless,7.4,105,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3663,5000000,0.999655,2014-08-18,0,67.0,Henry & Me,3.0,3,08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3664,0,1.985243,2015-12-04,0,95.0,Christmas Eve,6.1,24,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3665,0,0.102003,2011-11-12,0,89.0,We Have Your Husband,5.0,3,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3666,15000000,10.480089999999999,2014-12-04,0,94.0,Dying of the Light,4.5,118,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3667,0,1.136568,2013-12-05,0,109.0,Born Of War,4.1,7,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3668,5000000,11.095219,1977-12-10,0,123.0,Capricorn One,6.4,131,12,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3669,0,0.40703,2012-04-28,0,0.0,Should've Been Romeo,0.0,0,04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3670,0,0.028756,2015-10-27,0,88.0,Running Forever,0.0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3671,5000000,8.618793,2016-07-08,0,88.0,Yoga Hosers,4.7,102,07,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3672,0,2.394613,2015-10-08,0,97.0,Navy Seals vs. Zombies,3.5,36,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3673,0,2.387463,2006-12-19,0,120.0,I Served the King of England,7.0,22,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3674,5000000,5.461487,2009-09-09,17872796,99.0,Soul Kitchen,7.1,116,09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3675,1000000,14.805264000000001,1996-08-30,24475416,135.0,Sling Blade,7.4,231,08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3676,4798235,25.30216,2011-08-17,209696,107.0,The Awakening,6.3,458,08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3677,4800000,38.831920000000004,2005-01-06,80578934,94.0,Hostel,5.7,887,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3678,0,3.5007410000000005,2005-07-17,0,94.0,A Cock and Bull Story,6.2,43,07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3679,5000000,19.807295,2011-11-25,3099314,120.0,Take Shelter,7.1,471,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3680,0,1.435742,1988-04-22,0,112.0,Lady in White,6.3,25,04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3681,0,7.6678880000000005,2006-04-30,0,98.0,Driving Lessons,6.3,47,04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3682,5000000,8.496364,2014-12-23,0,81.0,Let's Kill Ward's Wife,5.5,76,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3683,4700000,9.617777,1986-08-22,8025872,101.0,The Texas Chainsaw Massacre 2,5.9,139,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3684,4638783,4.4952559999999995,1973-05-23,11000000,106.0,Pat Garrett & Billy the Kid,7.2,65,05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3685,4800000,35.754865,2013-05-30,10337387,90.0,Only God Forgives,5.6,862,05,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3686,0,0.20323,2005-10-13,0,80.0,Camping Sauvage,4.8,4,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3687,4,0.28076,2011-06-29,0,83.0,Without Men,4.6,8,06,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3688,0,3.1131900000000003,2004-05-18,0,105.0,Dear Frankie,7.0,46,05,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3689,0,0.137535,2007-09-11,0,89.0,All Hat,1.0,1,09,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
3690,4600000,6.368933,2010-11-24,0,100.0,The Names of Love,7.3,93,11,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3691,4700000,0.217538,2013-09-13,0,92.0,Treading Water,5.6,6,09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3692,4600000,3.5318769999999997,2007-05-18,0,97.0,Savage Grace,5.7,60,05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3693,0,0.7063550000000001,2006-10-12,0,103.0,Out of the Blue,5.9,18,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3694,4500000,15.002502,1984-03-22,146198896,96.0,Police Academy,6.5,602,03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
3695,4500000,22.585384,1980-07-05,58853106,104.0,The Blue Lagoon,5.8,408,07,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
3696,6000000,29.834065000000002,1994-03-09,254700832,117.0,Four Weddings and a Funeral,6.6,632,03,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
3697,4500000,20.403344,1982-08-13,27092880,90.0,Fast Times at Ridgemont High,7.0,322,08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3698,4500000,5.224593,1956-06-27,10400000,116.0,Moby Dick,6.9,89,06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3699,15000000,30.196039000000003,2002-12-16,13060843,135.0,25th Hour,7.2,629,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
3700,4500000,15.359952,1996-09-13,7011317,108.0,Bound,6.9,198,09,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
3701,4500000,11.573034,2000-10-27,7390108,102.0,Requiem for a Dream,7.9,2443,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3702,0,1.847822,1945-08-29,0,96.0,State Fair,6.2,19,08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
3703,0,0.425551,1998-02-12,0,115.0,Tango,6.8,6,02,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
3704,4500000,3.8197959999999997,1986-04-23,0,123.0,Salvador,7.0,71,04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3705,5000000,10.274542,2014-03-25,10429707,98.0,Moms' Night Out,5.5,121,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3706,6000000,61.210016,2001-01-18,1270522,113.0,Donnie Darko,7.7,3452,01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
3707,0,0.17735599999999999,2011-03-18,0,105.0,Saving Private Perez,6.1,18,03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3708,4500000,0.011696999999999999,1997-04-17,0,122.0,Character,7.7,25,04,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3709,2000000,6.249262,2002-06-01,0,101.0,Spun,6.6,132,06,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3710,4500000,3.1088810000000002,2009-10-10,744816,97.0,Life During Wartime,6.3,30,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3711,0,17.074842999999998,2005-07-29,23803308,115.0,Sympathy for Lady Vengeance,7.4,356,07,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3712,0,0.774442,2010-06-09,0,120.0,Mozart's Sister,6.2,13,06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3713,0,8.816995,2001-12-26,0,99.0,Mean Machine,6.0,157,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3714,4500000,8.48639,2006-09-06,0,110.0,Exiled,7.0,46,09,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3715,0,5.223096,2011-08-31,623528,98.0,Blackthorn,6.6,73,08,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
3716,0,7.759214999999999,2002-08-23,0,109.0,Lilya 4-ever,7.7,139,08,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3717,4500000,14.570359,2010-04-09,3606395,104.0,After.Life,5.4,251,04,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
3718,0,0.371337,2014-06-13,0,134.0,Fugly,5.3,2,06,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3719,3000000,127.525581,1975-11-18,108981275,133.0,One Flew Over the Cuckoo's Nest,8.2,2919,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3720,4400000,3.898737,2015-09-29,0,85.0,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35,09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3721,0,7.3159350000000005,1976-06-17,0,86.0,Silent Movie,6.7,78,06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3722,4500000,2.551559,2016-01-22,32000000,126.0,Airlift,7.3,57,01,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3723,0,8.772574,1985-12-01,0,199.0,Anne of Green Gables,8.2,68,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3724,0,6.988357000000001,2014-09-05,0,103.0,Falcon Rising,5.5,71,09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3725,3730500,6.938853999999999,2012-09-11,6294161,112.0,The Sweeney,5.7,109,09,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3726,5000000,11.21273,2000-09-13,0,89.0,Sexy Beast,7.0,217,09,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
3727,0,7.217328,2010-01-15,0,124.0,Easy Money,6.5,63,01,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3728,8000000,12.439494999999999,2003-01-30,41400000,101.0,Whale Rider,7.1,111,01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3729,3250000,2.126139,2009-12-04,0,133.0,Paa,6.6,19,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3730,0,10.142218,2009-09-24,0,120.0,Cargo,5.9,140,09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
3731,4200000,16.536374,2006-01-20,0,98.0,High School Musical,6.1,1000,01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
3732,0,0.933891,1997-01-01,0,93.0,Love and Death on Long Island,6.9,11,01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
3733,4200000,12.540624000000001,2004-06-27,32000000,114.0,Night Watch,6.3,210,06,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3734,3705538,8.839651,1992-09-02,62548947,112.0,The Crying Game,6.9,176,09,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4
3735,4000000,12.891276,1981-11-13,125728258,94.0,Porky's,6.1,183,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3736,4000000,10.789912,2010-05-06,0,90.0,Survival of the Dead,4.6,116,05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3737,114000,25.666029,1968-10-01,30000000,96.0,Night of the Living Dead,7.5,580,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3738,4000000,45.66662,2003-08-31,119723856,102.0,Lost in Translation,7.3,1895,08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3739,4000000,35.892034,1977-04-19,38251425,93.0,Annie Hall,7.8,1010,04,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3740,4000000,8.988455,1952-01-10,36000000,152.0,The Greatest Show on Earth,6.6,50,01,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
3741,4000000,14.042041000000001,2001-11-11,44909486,111.0,Monster's Ball,6.5,250,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3742,4000000,40.016306,2015-05-08,187112,95.0,Maggie,5.2,593,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3743,3600000,22.030517,1995-10-27,49800000,112.0,Leaving Las Vegas,7.1,360,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3744,4500000,2.503612,2013-02-19,0,86.0,Hansel and Gretel Get Baked,4.8,67,02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3745,4000000,4.117968,1974-12-01,0,105.0,The Front Page,6.9,68,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
3746,4000000,24.161735,2015-01-23,52425855,91.0,The Boy Next Door,4.1,1022,01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3747,4000000,1.3793540000000002,1956-05-30,14400000,105.0,Trapeze,6.4,22,05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3748,3500000,15.338211,2010-07-09,34705850,106.0,The Kids Are All Right,6.5,506,07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3749,4000000,29.852608,1988-11-23,13008928,94.0,They Live,7.1,550,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
3750,4000000,35.061467,1963-06-20,11744471,172.0,The Great Escape,7.8,717,06,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3751,0,7.288352000000001,2004-04-23,10000000,109.0,What the #$*! Do We (K)now!?,5.8,34,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3752,5000000,10.605752,2013-02-28,15179302,88.0,The Last Exorcism Part II,4.4,203,02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3753,4000000,43.40352,2014-06-05,44349000,164.0,Boyhood,7.5,1971,06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3754,4000000,17.229537,2006-07-27,31584901,96.0,Scoop,6.4,420,07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3755,7000000,2.453459,2001-11-16,10229331,93.0,The Wash,5.3,26,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3756,6000000,1.433692,2000-03-01,9000000,82.0,3 Strikes,5.9,15,03,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3757,32000000,9.976428,2003-01-17,0,101.0,The Cooler,6.7,89,01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3758,4000000,2.9300580000000003,1961-01-01,8200000,124.0,The Misfits,6.8,72,01,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3759,0,7.173058999999999,2006-02-12,0,91.0,The Night Listener,5.5,57,02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3760,0,1.7354619999999998,1995-02-03,0,82.0,The Jerky Boys,4.8,10,02,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
3761,0,29.071955,2007-08-27,44000000,105.0,The Orphanage,7.1,633,08,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
3762,0,18.428909,2014-04-17,0,87.0,A Haunted House 2,5.4,346,04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3763,4000000,11.387335,2002-10-11,0,110.0,The Rules of Attraction,6.3,168,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3764,4000000,5.975604,1969-12-18,6000000,143.0,Topaz,6.1,77,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
3765,4000000,4.598409999999999,2006-11-17,4630045,84.0,Let's Go to Prison,5.5,69,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
3766,4000000,22.87623,1995-12-09,4300000,98.0,Four Rooms,6.5,530,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
3767,4000000,19.107285,2002-01-11,9304609,104.0,Secretary,6.7,376,01,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3768,0,0.45648500000000003,2003-04-23,0,96.0,The Real Cancun,3.3,8,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3769,4000000,4.541908,1988-12-21,3468572,110.0,Talk Radio,6.7,46,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3770,0,4.348416,1996-01-31,0,84.0,Waiting for Guffman,7.3,63,01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
3771,0,3.3478849999999998,1999-09-10,0,94.0,Love Stinks,5.4,11,09,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
